,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana,Cod_Data,codregiao
5006,Centro-Oeste,DF,,53,,,,2021-08-08,32,3015268.0,455088,321,9723,7,,,,20210808,5
5007,Centro-Oeste,DF,,53,,,,2021-08-09,32,3015268.0,455682,594,9741,18,,,,20210809,5
5008,Centro-Oeste,DF,,53,,,,2021-08-10,32,3015268.0,456129,447,9760,19,,,,20210810,5
5009,Centro-Oeste,DF,,53,,,,2021-08-11,32,3015268.0,456791,662,9772,12,,,,20210811,5
5010,Centro-Oeste,DF,,53,,,,2021-08-12,32,3015268.0,457452,661,9781,9,,,,20210812,5
5011,Centro-Oeste,DF,,53,,,,2021-08-13,32,3015268.0,458052,600,9792,11,,,,20210813,5
5012,Centro-Oeste,DF,,53,,,,2021-08-14,32,3015268.0,459095,1043,9802,10,,,,20210814,5
5013,Centro-Oeste,DF,,53,,,,2021-08-15,33,3015268.0,459593,498,9818,16,,,,20210815,5
5014,Centro-Oeste,DF,,53,,,,2021-08-16,33,3015268.0,460361,768,9839,21,,,,20210816,5
5015,Centro-Oeste,DF,,53,,,,2021-08-17,33,3015268.0,460840,479,9849,10,,,,20210817,5
5016,Centro-Oeste,DF,,53,,,,2021-08-18,33,3015268.0,461422,582,9863,14,,,,20210818,5
5017,Centro-Oeste,DF,,53,,,,2021-08-19,33,3015268.0,461925,503,9878,15,,,,20210819,5
5018,Centro-Oeste,DF,,53,,,,2021-08-20,33,3015268.0,462687,762,9887,9,,,,20210820,5
5019,Centro-Oeste,DF,,53,,,,2021-08-21,33,3015268.0,463530,843,9898,11,,,,20210821,5
5020,Centro-Oeste,DF,,53,,,,2021-08-22,34,3015268.0,463942,412,9914,16,,,,20210822,5
5021,Centro-Oeste,DF,,53,,,,2021-08-23,34,3015268.0,465073,1131,9934,20,,,,20210823,5
5022,Centro-Oeste,DF,,53,,,,2021-08-24,34,3015268.0,465555,482,9948,14,,,,20210824,5
5023,Centro-Oeste,DF,,53,,,,2021-08-25,34,3015268.0,466294,739,9966,18,,,,20210825,5
5024,Centro-Oeste,DF,,53,,,,2021-08-26,34,3015268.0,466840,546,9983,17,,,,20210826,5
5025,Centro-Oeste,DF,,53,,,,2021-08-27,34,3015268.0,467693,853,9993,10,,,,20210827,5
5026,Centro-Oeste,DF,,53,,,,2021-08-28,34,3015268.0,468264,571,10007,14,,,,20210828,5
5027,Centro-Oeste,DF,,53,,,,2021-08-29,35,3015268.0,468944,680,10024,17,,,,20210829,5
5028,Centro-Oeste,DF,,53,,,,2021-08-30,35,3015268.0,469940,996,10041,17,,,,20210830,5
5029,Centro-Oeste,DF,,53,,,,2021-08-31,35,3015268.0,470471,531,10054,13,,,,20210831,5
5030,Centro-Oeste,DF,,53,,,,2021-09-01,35,3015268.0,471656,1185,10062,8,,,,20210901,5
5031,Centro-Oeste,DF,,53,,,,2021-09-02,35,3015268.0,472677,1021,10084,22,,,,20210902,5
5032,Centro-Oeste,DF,,53,,,,2021-09-03,35,3015268.0,473731,1054,10104,20,,,,20210903,5
5033,Centro-Oeste,DF,,53,,,,2021-09-04,35,3015268.0,474420,689,10116,12,,,,20210904,5
5034,Centro-Oeste,DF,,53,,,,2021-09-05,36,3015268.0,475083,663,10128,12,,,,20210905,5
5035,Centro-Oeste,DF,,53,,,,2021-09-06,36,3015268.0,476143,1060,10144,16,,,,20210906,5
5036,Centro-Oeste,DF,,53,,,,2021-09-07,36,3015268.0,476789,646,10156,12,,,,20210907,5
5037,Centro-Oeste,DF,,53,,,,2021-09-08,36,3015268.0,477592,803,10166,10,,,,20210908,5
5038,Centro-Oeste,DF,,53,,,,2021-09-09,36,3015268.0,478117,525,10178,12,,,,20210909,5
5039,Centro-Oeste,DF,,53,,,,2021-09-10,36,3015268.0,478695,578,10191,13,,,,20210910,5
5040,Centro-Oeste,DF,,53,,,,2021-09-11,36,3015268.0,479284,589,10201,10,,,,20210911,5
5041,Centro-Oeste,DF,,53,,,,2021-09-12,37,3015268.0,480018,734,10212,11,,,,20210912,5
5042,Centro-Oeste,DF,,53,,,,2021-09-13,37,3015268.0,480823,805,10222,10,,,,20210913,5
5043,Centro-Oeste,DF,,53,,,,2021-09-14,37,3015268.0,481699,876,10230,8,,,,20210914,5
5044,Centro-Oeste,DF,,53,,,,2021-09-15,37,3015268.0,482337,638,10245,15,,,,20210915,5
5045,Centro-Oeste,DF,,53,,,,2021-09-16,37,3015268.0,482967,630,10260,15,,,,20210916,5
5046,Centro-Oeste,DF,,53,,,,2021-09-17,37,3015268.0,483705,738,10267,7,,,,20210917,5
5047,Centro-Oeste,DF,,53,,,,2021-09-18,37,3015268.0,484499,794,10273,6,,,,20210918,5
5048,Centro-Oeste,DF,,53,,,,2021-09-19,38,3015268.0,485590,1091,10284,11,,,,20210919,5
5049,Centro-Oeste,DF,,53,,,,2021-09-20,38,3015268.0,486686,1096,10298,14,,,,20210920,5
5050,Centro-Oeste,DF,,53,,,,2021-09-21,38,3015268.0,487325,639,10311,13,,,,20210921,5
5051,Centro-Oeste,DF,,53,,,,2021-09-22,38,3015268.0,488141,816,10323,12,,,,20210922,5
5052,Centro-Oeste,DF,,53,,,,2021-09-23,38,3015268.0,489118,977,10342,19,,,,20210923,5
5053,Centro-Oeste,DF,,53,,,,2021-09-24,38,3015268.0,490122,1004,10364,22,,,,20210924,5
5054,Centro-Oeste,DF,,53,,,,2021-09-25,38,3015268.0,490909,787,10382,18,,,,20210925,5
5055,Centro-Oeste,DF,,53,,,,2021-09-26,39,3015268.0,491564,655,10395,13,,,,20210926,5
5056,Centro-Oeste,DF,,53,,,,2021-09-27,39,3015268.0,492977,1413,10415,20,,,,20210927,5
5057,Centro-Oeste,DF,,53,,,,2021-09-28,39,3015268.0,493698,721,10435,20,,,,20210928,5
5058,Centro-Oeste,DF,,53,,,,2021-09-29,39,3015268.0,494299,601,10454,19,,,,20210929,5
5059,Centro-Oeste,DF,,53,,,,2021-09-30,39,3015268.0,495249,950,10464,10,,,,20210930,5
5060,Centro-Oeste,DF,,53,,,,2021-10-01,39,3015268.0,496186,937,10480,16,,,,20211001,5
5061,Centro-Oeste,DF,,53,,,,2021-10-02,39,3015268.0,496779,593,10488,8,,,,20211002,5
5062,Centro-Oeste,DF,,53,,,,2021-10-03,40,3015268.0,498043,1264,10495,7,,,,20211003,5
5063,Centro-Oeste,DF,,53,,,,2021-10-04,40,3015268.0,499033,990,10510,15,,,,20211004,5
5064,Centro-Oeste,DF,,53,,,,2021-10-05,40,3015268.0,502049,3016,10527,17,,,,20211005,5
5065,Centro-Oeste,DF,,53,,,,2021-10-06,40,3015268.0,502732,683,10537,10,,,,20211006,5
5066,Centro-Oeste,DF,,53,,,,2021-10-07,40,3015268.0,503720,988,10569,32,,,,20211007,5
5067,Centro-Oeste,DF,,53,,,,2021-10-08,40,3015268.0,504772,1052,10585,16,,,,20211008,5
5068,Centro-Oeste,DF,,53,,,,2021-10-09,40,3015268.0,505543,771,10594,9,,,,20211009,5
5069,Centro-Oeste,DF,,53,,,,2021-10-10,41,3015268.0,506429,886,10604,10,,,,20211010,5
5070,Centro-Oeste,DF,,53,,,,2021-10-11,41,3015268.0,507407,978,10621,17,,,,20211011,5
5071,Centro-Oeste,DF,,53,,,,2021-10-12,41,3015268.0,507861,454,10633,12,,,,20211012,5
5072,Centro-Oeste,DF,,53,,,,2021-10-13,41,3015268.0,508623,762,10648,15,,,,20211013,5
5073,Centro-Oeste,DF,,53,,,,2021-10-14,41,3015268.0,509148,525,10664,16,,,,20211014,5
5074,Centro-Oeste,DF,,53,,,,2021-10-15,41,3015268.0,509543,395,10681,17,,,,20211015,5
5075,Centro-Oeste,DF,,53,,,,2021-10-16,41,3015268.0,510159,616,10692,11,,,,20211016,5
5076,Centro-Oeste,DF,,53,,,,2021-10-17,42,3015268.0,510684,525,10703,11,,,,20211017,5
5077,Centro-Oeste,DF,,53,,,,2021-10-18,42,3015268.0,511145,461,10720,17,,,,20211018,5
5078,Centro-Oeste,DF,,53,,,,2021-10-19,42,3015268.0,511593,448,10732,12,,,,20211019,5
5079,Centro-Oeste,DF,,53,,,,2021-10-20,42,3015268.0,512089,496,10745,13,,,,20211020,5
5080,Centro-Oeste,DF,,53,,,,2021-10-21,42,3015268.0,512510,421,10756,11,,,,20211021,5
5081,Centro-Oeste,DF,,53,,,,2021-10-22,42,3015268.0,512913,403,10766,10,,,,20211022,5
5082,Centro-Oeste,DF,,53,,,,2021-10-23,42,3015268.0,513191,278,10786,20,,,,20211023,5
5083,Centro-Oeste,DF,,53,,,,2021-10-24,43,3015268.0,513506,315,10791,5,,,,20211024,5
5084,Centro-Oeste,DF,,53,,,,2021-10-25,43,3015268.0,513737,231,10812,21,,,,20211025,5
5085,Centro-Oeste,DF,,53,,,,2021-10-26,43,3015268.0,514035,298,10831,19,,,,20211026,5
5086,Centro-Oeste,DF,,53,,,,2021-10-27,43,3015268.0,514293,258,10841,10,,,,20211027,5
5087,Centro-Oeste,DF,,53,,,,2021-10-28,43,3015268.0,514538,245,10850,9,,,,20211028,5
5088,Centro-Oeste,DF,,53,,,,2021-10-29,43,3015268.0,514733,195,10857,7,,,,20211029,5
5089,Centro-Oeste,DF,,53,,,,2021-10-30,43,3015268.0,514815,82,10866,9,,,,20211030,5
5090,Centro-Oeste,DF,,53,,,,2021-10-31,44,3015268.0,514936,121,10877,11,,,,20211031,5
5091,Centro-Oeste,DF,,53,,,,2021-11-01,44,3015268.0,515134,198,10886,9,,,,20211101,5
5092,Centro-Oeste,DF,,53,,,,2021-11-02,44,3015268.0,515211,77,10894,8,,,,20211102,5
5093,Centro-Oeste,DF,,53,,,,2021-11-03,44,3015268.0,515399,188,10902,8,,,,20211103,5
5094,Centro-Oeste,DF,,53,,,,2021-11-04,44,3015268.0,515497,98,10906,4,,,,20211104,5
5095,Centro-Oeste,DF,,53,,,,2021-11-05,44,3015268.0,515639,142,10911,5,,,,20211105,5
5096,Centro-Oeste,DF,,53,,,,2021-11-06,44,3015268.0,515639,0,10911,0,,,,20211106,5
5097,Centro-Oeste,DF,,53,,,,2021-11-07,45,3015268.0,515639,0,10911,0,,,,20211107,5
5098,Centro-Oeste,DF,,53,,,,2021-11-08,45,3015268.0,515957,318,10920,9,,,,20211108,5
5099,Centro-Oeste,DF,,53,,,,2021-11-09,45,3015268.0,516055,98,10928,8,,,,20211109,5
5100,Centro-Oeste,DF,,53,,,,2021-11-10,45,3015268.0,516194,139,10938,10,,,,20211110,5
5101,Centro-Oeste,DF,,53,,,,2021-11-11,45,3015268.0,516340,146,10947,9,,,,20211111,5
5102,Centro-Oeste,DF,,53,,,,2021-11-12,45,3015268.0,516470,130,10957,10,,,,20211112,5
5103,Centro-Oeste,DF,,53,,,,2021-11-13,45,3015268.0,516470,0,10957,0,,,,20211113,5
5104,Centro-Oeste,DF,,53,,,,2021-11-14,46,3015268.0,516470,0,10957,0,,,,20211114,5
5105,Centro-Oeste,DF,,53,,,,2021-11-15,46,3015268.0,516470,0,10957,0,,,,20211115,5
5106,Centro-Oeste,DF,,53,,,,2021-11-16,46,3015268.0,516724,254,10969,12,,,,20211116,5
5107,Centro-Oeste,DF,,53,,,,2021-11-17,46,3015268.0,516897,173,10981,12,,,,20211117,5
5108,Centro-Oeste,DF,,53,,,,2021-11-18,46,3015268.0,517017,120,10988,7,,,,20211118,5
5109,Centro-Oeste,DF,,53,,,,2021-11-19,46,3015268.0,517109,92,10994,6,,,,20211119,5
5110,Centro-Oeste,DF,,53,,,,2021-11-20,46,3015268.0,517109,0,10994,0,,,,20211120,5
5111,Centro-Oeste,DF,,53,,,,2021-11-21,47,3015268.0,517109,0,10994,0,,,,20211121,5
5112,Centro-Oeste,DF,,53,,,,2021-11-22,47,3015268.0,517245,136,10999,5,,,,20211122,5
5113,Centro-Oeste,DF,,53,,,,2021-11-23,47,3015268.0,517351,106,11004,5,,,,20211123,5
5114,Centro-Oeste,DF,,53,,,,2021-11-24,47,3015268.0,517448,97,11013,9,,,,20211124,5
5115,Centro-Oeste,DF,,53,,,,2021-11-25,47,3015268.0,517533,85,11020,7,,,,20211125,5
5116,Centro-Oeste,DF,,53,,,,2021-11-26,47,3015268.0,517608,75,11026,6,,,,20211126,5
5117,Centro-Oeste,DF,,53,,,,2021-11-27,47,3015268.0,517608,0,11026,0,,,,20211127,5
5118,Centro-Oeste,DF,,53,,,,2021-11-28,48,3015268.0,517608,0,11026,0,,,,20211128,5
5119,Centro-Oeste,DF,,53,,,,2021-11-29,48,3015268.0,517746,138,11035,9,,,,20211129,5
5120,Centro-Oeste,DF,,53,,,,2021-11-30,48,3015268.0,517746,0,11035,0,,,,20211130,5
5121,Centro-Oeste,DF,,53,,,,2021-12-01,48,3015268.0,517894,148,11038,3,,,,20211201,5
5122,Centro-Oeste,DF,,53,,,,2021-12-02,48,3015268.0,517977,83,11040,2,,,,20211202,5
5123,Centro-Oeste,DF,,53,,,,2021-12-03,48,3015268.0,518062,85,11043,3,,,,20211203,5
5124,Centro-Oeste,DF,,53,,,,2021-12-04,48,3015268.0,518062,0,11043,0,,,,20211204,5
5125,Centro-Oeste,DF,,53,,,,2021-12-05,49,3015268.0,518062,0,11043,0,,,,20211205,5
5126,Centro-Oeste,DF,,53,,,,2021-12-06,49,3015268.0,518144,82,11046,3,,,,20211206,5
5127,Centro-Oeste,DF,,53,,,,2021-12-07,49,3015268.0,518206,62,11047,1,,,,20211207,5
5128,Centro-Oeste,DF,,53,,,,2021-12-08,49,3015268.0,518258,52,11049,2,,,,20211208,5
5129,Centro-Oeste,DF,,53,,,,2021-12-09,49,3015268.0,518309,51,11052,3,,,,20211209,5
5130,Centro-Oeste,DF,,53,,,,2021-12-10,49,3015268.0,518345,36,11058,6,,,,20211210,5
5131,Centro-Oeste,DF,,53,,,,2021-12-11,49,3015268.0,518345,0,11058,0,,,,20211211,5
5132,Centro-Oeste,DF,,53,,,,2021-12-12,50,3015268.0,518345,0,11058,0,,,,20211212,5
5133,Centro-Oeste,DF,,53,,,,2021-12-13,50,3015268.0,518430,85,11063,5,,,,20211213,5
5134,Centro-Oeste,DF,,53,,,,2021-12-14,50,3015268.0,518471,41,11069,6,,,,20211214,5
5135,Centro-Oeste,DF,,53,,,,2021-12-15,50,3015268.0,518502,31,11074,5,,,,20211215,5
5136,Centro-Oeste,DF,,53,,,,2021-12-16,50,3015268.0,518532,30,11077,3,,,,20211216,5
5137,Centro-Oeste,DF,,53,,,,2021-12-17,50,3015268.0,518571,39,11084,7,,,,20211217,5
5138,Centro-Oeste,DF,,53,,,,2021-12-18,50,3015268.0,518571,0,11084,0,,,,20211218,5
5139,Centro-Oeste,DF,,53,,,,2021-12-19,51,3015268.0,518571,0,11084,0,,,,20211219,5
5140,Centro-Oeste,DF,,53,,,,2021-12-20,51,3015268.0,518644,73,11087,3,,,,20211220,5
5141,Centro-Oeste,DF,,53,,,,2021-12-21,51,3015268.0,518686,42,11090,3,,,,20211221,5
5142,Centro-Oeste,DF,,53,,,,2021-12-22,51,3015268.0,518728,42,11093,3,,,,20211222,5
5143,Centro-Oeste,DF,,53,,,,2021-12-23,51,3015268.0,518788,60,11094,1,,,,20211223,5
5144,Centro-Oeste,DF,,53,,,,2021-12-24,51,3015268.0,518878,90,11095,1,,,,20211224,5
5145,Centro-Oeste,DF,,53,,,,2021-12-25,51,3015268.0,518878,0,11095,0,,,,20211225,5
5146,Centro-Oeste,DF,,53,,,,2021-12-26,52,3015268.0,518878,0,11095,0,,,,20211226,5
5147,Centro-Oeste,DF,,53,,,,2021-12-27,52,3015268.0,519103,225,11100,5,,,,20211227,5
5148,Centro-Oeste,DF,,53,,,,2021-12-28,52,3015268.0,519196,93,11104,4,,,,20211228,5
5149,Centro-Oeste,DF,,53,,,,2021-12-29,52,3015268.0,519346,150,11105,1,,,,20211229,5
5150,Centro-Oeste,DF,,53,,,,2021-12-30,52,3015268.0,519546,200,11107,2,,,,20211230,5
5151,Centro-Oeste,DF,,53,,,,2021-12-31,52,3015268.0,519811,265,11108,1,,,,20211231,5
1033712,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-07-01,26,3015268.0,431151,690,9264,13,,,1.0,20210701,5
1033713,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-07-02,26,3015268.0,431771,620,9276,12,,,1.0,20210702,5
1033714,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-07-03,26,3015268.0,432492,721,9289,13,,,1.0,20210703,5
1033715,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-07-04,27,3015268.0,433505,1013,9304,15,,,1.0,20210704,5
1033716,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-07-05,27,3015268.0,434114,609,9312,8,,,1.0,20210705,5
1033717,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-07-06,27,3015268.0,434708,594,9322,10,,,1.0,20210706,5
1033718,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-07-07,27,3015268.0,435405,697,9331,9,,,1.0,20210707,5
1033719,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-07-08,27,3015268.0,435982,577,9344,13,,,1.0,20210708,5
1033720,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-07-09,27,3015268.0,436649,667,9357,13,,,1.0,20210709,5
1033721,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-07-10,27,3015268.0,437248,599,9370,13,,,1.0,20210710,5
1033722,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-07-11,28,3015268.0,437726,478,9379,9,,,1.0,20210711,5
1033723,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-07-12,28,3015268.0,438446,720,9389,10,,,1.0,20210712,5
1033724,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-07-13,28,3015268.0,438865,419,9407,18,,,1.0,20210713,5
1033725,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-07-14,28,3015268.0,439528,663,9420,13,,,1.0,20210714,5
1033726,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-07-15,28,3015268.0,439981,453,9434,14,,,1.0,20210715,5
1033727,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-07-16,28,3015268.0,440734,753,9455,21,,,1.0,20210716,5
1033728,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-07-17,28,3015268.0,441251,517,9467,12,,,1.0,20210717,5
1033729,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-07-18,29,3015268.0,441749,498,9479,12,,,1.0,20210718,5
1033730,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-07-19,29,3015268.0,442223,474,9491,12,,,1.0,20210719,5
1033731,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-07-20,29,3015268.0,442703,480,9501,10,,,1.0,20210720,5
1033732,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-07-21,29,3015268.0,443280,577,9509,8,,,1.0,20210721,5
1033733,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-07-22,29,3015268.0,443797,517,9526,17,,,1.0,20210722,5
1033734,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-07-23,29,3015268.0,444665,868,9538,12,,,1.0,20210723,5
1033735,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-07-24,29,3015268.0,445424,759,9548,10,,,1.0,20210724,5
1033736,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-07-25,30,3015268.0,446136,712,9557,9,,,1.0,20210725,5
1033737,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-07-26,30,3015268.0,446772,636,9567,10,,,1.0,20210726,5
1033738,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-07-27,30,3015268.0,447354,582,9578,11,,,1.0,20210727,5
1033739,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-07-28,30,3015268.0,447990,636,9593,15,,,1.0,20210728,5
1033740,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-07-29,30,3015268.0,448666,676,9599,6,,,1.0,20210729,5
1033741,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-07-30,30,3015268.0,449404,738,9610,11,,,1.0,20210730,5
1033742,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-07-31,30,3015268.0,450166,762,9620,10,,,1.0,20210731,5
1033743,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-01,31,3015268.0,450865,699,9630,10,,,1.0,20210801,5
1033744,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-02,31,3015268.0,451570,705,9644,14,,,1.0,20210802,5
1033745,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-03,31,3015268.0,451894,324,9661,17,,,1.0,20210803,5
1033746,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-04,31,3015268.0,452527,633,9677,16,,,1.0,20210804,5
1033747,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-05,31,3015268.0,453192,665,9689,12,,,1.0,20210805,5
1033748,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-06,31,3015268.0,454184,992,9703,14,,,1.0,20210806,5
1033749,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-07,31,3015268.0,454767,583,9716,13,,,1.0,20210807,5
1033750,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-08,32,3015268.0,455088,321,9723,7,,,1.0,20210808,5
1033751,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-09,32,3015268.0,455682,594,9741,18,,,1.0,20210809,5
1033752,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-10,32,3015268.0,456129,447,9760,19,,,1.0,20210810,5
1033753,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-11,32,3015268.0,456791,662,9772,12,,,1.0,20210811,5
1033754,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2021-08-12,32,3015268.0,457452,661,9781,9,,,1.0,20210812,5
