,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana,Cod_Data,codregiao
859556,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-08-03,32,3015268.0,112044,2016,1546,23,,,1.0,20200803,5
859557,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-08-04,32,3015268.0,113924,1880,1572,26,,,1.0,20200804,5
859558,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-08-05,32,3015268.0,115966,2042,1572,0,,,1.0,20200805,5
859559,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-08-06,32,3015268.0,118000,2034,1651,79,,,1.0,20200806,5
859560,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-08-07,32,3015268.0,119903,1903,1682,31,,,1.0,20200807,5
859561,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-08-08,32,3015268.0,121824,1921,1712,30,,,1.0,20200808,5
859562,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-08-09,33,3015268.0,123057,1233,1731,19,,,1.0,20200809,5
859563,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-08-10,33,3015268.0,126069,3012,1762,31,,,1.0,20200810,5
859564,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-08-11,33,3015268.0,127484,1415,1815,53,,,1.0,20200811,5
859565,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-08-12,33,3015268.0,129184,1700,1870,55,,,1.0,20200812,5
859566,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-08-13,33,3015268.0,131170,1986,1905,35,,,1.0,20200813,5
859567,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-08-14,33,3015268.0,133166,1996,1935,30,,,1.0,20200814,5
859568,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-08-15,33,3015268.0,135014,1848,1958,23,,,1.0,20200815,5
859569,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-08-16,34,3015268.0,136467,1453,1976,18,,,1.0,20200816,5
859570,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-08-17,34,3015268.0,138735,2268,2042,66,,,1.0,20200817,5
859571,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-08-18,34,3015268.0,140170,1435,2097,55,,,1.0,20200818,5
859572,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-08-19,34,3015268.0,141762,1592,2148,51,,,1.0,20200819,5
859573,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-08-20,34,3015268.0,143759,1997,2200,52,,,1.0,20200820,5
859574,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-08-21,34,3015268.0,145452,1693,2242,42,,,1.0,20200821,5
859575,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-08-22,34,3015268.0,147127,1675,2257,15,,,1.0,20200822,5
859576,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-08-23,35,3015268.0,148998,1871,2274,17,,,1.0,20200823,5
859577,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-08-24,35,3015268.0,150519,1521,2316,42,,,1.0,20200824,5
859578,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-08-25,35,3015268.0,153690,3171,2344,28,,,1.0,20200825,5
859579,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-08-26,35,3015268.0,155253,1563,2399,55,,,1.0,20200826,5
859580,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-08-27,35,3015268.0,156863,1610,2425,26,,,1.0,20200827,5
859581,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-08-28,35,3015268.0,158180,1317,2440,15,,,1.0,20200828,5
859582,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-08-29,35,3015268.0,159526,1346,2450,10,,,1.0,20200829,5
859583,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-08-30,36,3015268.0,160796,1270,2469,19,,,1.0,20200830,5
859584,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-08-31,36,3015268.0,162042,1246,2521,52,,,1.0,20200831,5
859585,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-09-01,36,3015268.0,163498,1456,2573,52,,,1.0,20200901,5
859586,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-09-02,36,3015268.0,164649,1151,2609,36,,,1.0,20200902,5
859587,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-09-03,36,3015268.0,165903,1254,2641,32,,,1.0,20200903,5
859588,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-09-04,36,3015268.0,167200,1297,2681,40,,,1.0,20200904,5
859589,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-09-05,36,3015268.0,168605,1405,2700,19,,,1.0,20200905,5
859590,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-09-06,37,3015268.0,169617,1012,2710,10,,,1.0,20200906,5
859591,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-09-07,37,3015268.0,170806,1189,2720,10,,,1.0,20200907,5
859592,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-09-08,37,3015268.0,171739,933,2763,43,,,1.0,20200908,5
859593,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-09-09,37,3015268.0,172708,969,2813,50,,,1.0,20200909,5
859594,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-09-10,37,3015268.0,173631,923,2843,30,,,1.0,20200910,5
859595,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-09-11,37,3015268.0,174549,918,2867,24,,,1.0,20200911,5
859596,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-09-12,37,3015268.0,175646,1097,2883,16,,,1.0,20200912,5
859597,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-09-13,38,3015268.0,176837,1191,2899,16,,,1.0,20200913,5
859598,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-09-14,38,3015268.0,177921,1084,2930,31,,,1.0,20200914,5
859599,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-09-15,38,3015268.0,178747,826,2970,40,,,1.0,20200915,5
859600,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-09-16,38,3015268.0,179823,1076,3000,30,,,1.0,20200916,5
859601,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-09-17,38,3015268.0,180844,1021,3022,22,,,1.0,20200917,5
859602,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-09-18,38,3015268.0,181919,1075,3037,15,,,1.0,20200918,5
859603,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-09-19,38,3015268.0,183096,1177,3048,11,,,1.0,20200919,5
859604,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-09-20,39,3015268.0,183749,653,3062,14,,,1.0,20200920,5
859605,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-09-21,39,3015268.0,184555,806,3097,35,,,1.0,20200921,5
859606,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-09-22,39,3015268.0,185349,794,3131,34,,,1.0,20200922,5
859607,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-09-23,39,3015268.0,186052,703,3148,17,,,1.0,20200923,5
859608,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-09-24,39,3015268.0,186945,893,3164,16,,,1.0,20200924,5
859609,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-09-25,39,3015268.0,187895,950,3175,11,,,1.0,20200925,5
859610,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-09-26,39,3015268.0,188608,713,3183,8,,,1.0,20200926,5
859611,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-09-27,40,3015268.0,189513,905,3188,5,,,1.0,20200927,5
859612,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-09-28,40,3015268.0,190505,992,3203,15,,,1.0,20200928,5
859613,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-09-29,40,3015268.0,191317,812,3224,21,,,1.0,20200929,5
859614,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-09-30,40,3015268.0,192245,928,3255,31,,,1.0,20200930,5
859615,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-10-01,40,3015268.0,193127,882,3276,21,,,1.0,20201001,5
859616,Centro-Oeste,DF,Brasília,53,530010.0,53001.0,DISTRITO FEDERAL,2020-10-02,40,3015268.0,194042,915,3291,15,,,1.0,20201002,5
